Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Unassigned,Ventura,Yolo,Yuba,SUM,Daily
1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/21/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
2/22/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2/23/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2/24/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2/25/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2/26/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2/27/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
2/28/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
2/29/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
3/1/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
3/2/2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,9
3/3/2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,4
3/4/2020,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0,2,0,0,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,10
3/5/2020,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0,3,2,0,0,2,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,16
3/6/2020,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,2,0,3,2,0,0,2,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59,8
3/7/2020,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,2,0,3,9,0,0,2,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,81,22
3/8/2020,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3,0,5,0,1,2,2,0,3,9,0,0,2,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,95,14
3/9/2020,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,4,0,7,0,1,2,2,0,3,9,0,0,2,0,38,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,101,6
3/10/2020,3,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,1,0,5,0,7,0,4,10,2,0,3,14,0,0,8,0,43,2,1,0,0,3,3,0,0,0,0,0,0,0,1,1,0,144,43
3/11/2020,5,0,0,0,2,0,10,0,0,2,0,1,0,0,0,0,0,0,27,1,1,0,0,0,0,0,0,1,0,5,0,7,0,6,11,2,0,3,14,1,0,15,0,48,2,1,0,0,6,3,2,0,0,0,0,0,0,1,1,0,178,34
3/12/2020,5,0,0,0,2,0,17,0,0,2,0,1,2,0,0,0,0,0,32,1,3,0,0,0,0,0,0,0,0,6,0,7,0,8,17,2,0,5,18,1,0,20,0,52,4,1,0,0,6,3,2,0,0,0,1,0,0,2,1,0,221,43
3/13/2020,7,0,0,0,2,0,25,0,0,1,0,1,2,0,0,0,0,0,40,1,3,0,0,0,0,0,0,0,0,9,0,4,0,8,17,2,0,8,23,6,0,20,0,79,7,1,0,0,6,3,2,0,0,0,1,0,0,2,1,0,281,60
3/14/2020,11,0,0,0,2,0,29,0,0,1,0,1,2,0,0,0,0,0,53,1,5,0,0,0,0,0,0,0,0,14,0,7,0,14,29,3,0,10,28,8,0,32,0,95,7,1,0,0,6,1,2,0,0,0,2,0,1,5,2,0,372,91
3/15/2020,11,0,0,0,2,0,29,0,0,1,0,1,2,0,0,0,0,0,53,1,5,0,0,0,0,0,0,0,0,14,0,5,0,14,29,3,0,16,28,8,1,32,0,91,7,1,0,0,6,2,2,0,0,0,2,0,0,5,2,0,373,1
3/16/2020,18,0,0,0,2,0,34,0,0,2,0,1,2,0,0,0,0,0,94,1,9,0,0,0,0,0,0,0,1,17,0,5,0,15,33,3,1,55,40,8,3,41,1,138,9,1,0,0,7,5,3,0,0,0,2,0,0,4,2,0,557,184
3/17/2020,27,0,0,0,2,0,39,0,0,2,0,1,2,0,1,0,0,0,144,1,11,0,0,0,0,0,2,0,1,22,0,5,0,15,40,3,2,55,43,13,3,64,2,155,13,1,0,0,7,4,3,0,0,0,3,0,0,10,4,0,700,143
3/18/2020,30,0,0,0,2,0,39,0,0,2,0,1,2,0,1,0,0,0,190,1,15,0,0,0,0,0,2,0,1,29,0,9,0,16,40,3,3,60,51,14,7,80,2,175,13,1,0,0,8,8,5,0,0,0,4,0,0,13,4,0,831,131
3/19/2020,38,0,0,0,2,0,41,0,0,3,0,1,2,0,3,0,0,0,231,1,15,0,1,0,0,0,4,0,1,53,0,9,0,22,45,3,5,80,70,17,13,89,8,189,14,1,0,0,8,6,5,0,0,0,7,0,0,17,5,0,1009,178
3/20/2020,48,0,0,0,2,0,46,0,0,6,0,1,4,0,4,0,0,0,292,3,38,0,1,0,0,0,5,0,1,65,0,9,0,28,53,5,9,127,76,25,16,100,9,196,15,1,0,0,13,9,5,0,0,0,7,0,0,19,5,0,1243,234
3/21/2020,68,0,1,0,2,0,51,0,0,6,0,1,4,0,5,0,0,0,292,3,38,0,1,0,0,1,11,0,1,78,0,9,0,28,53,5,10,127,84,31,21,110,9,263,15,1,0,0,13,22,5,0,0,0,11,0,0,26,6,0,1412,169
3/22/2020,71,0,1,1,2,0,61,0,0,6,0,2,6,0,5,0,0,0,407,3,38,0,1,0,0,1,11,1,1,95,0,12,0,29,53,5,17,155,108,31,27,117,13,263,15,1,0,2,13,22,5,0,0,0,12,0,0,30,6,2,1651,239
3/23/2020,118,0,1,2,2,0,71,0,2,6,0,2,6,0,12,0,0,0,536,3,38,0,1,1,0,1,14,2,2,125,0,12,0,46,88,6,17,201,131,41,27,142,18,302,22,2,0,2,14,29,8,0,0,0,16,0,0,35,6,3,2113,462
3/24/2020,135,0,2,2,2,0,86,0,2,13,0,4,6,0,13,0,0,0,662,6,47,0,2,1,0,1,20,2,3,152,0,20,0,57,88,6,31,226,152,51,42,161,18,375,22,2,0,2,21,29,11,0,0,0,17,0,0,39,8,3,2542,429
3/25/2020,135,0,2,4,2,0,108,0,3,18,0,5,9,1,15,0,0,0,812,6,53,0,2,2,0,4,24,2,4,187,0,30,0,68,113,7,38,238,178,68,46,165,24,459,24,3,0,3,24,34,12,0,0,0,17,0,0,50,10,0,3009,467
3/26/2020,178,0,2,5,3,0,131,0,3,19,0,10,9,2,29,0,0,0,1229,7,60,0,2,2,0,4,24,6,7,256,0,30,0,105,113,9,54,293,223,71,54,195,26,542,25,3,0,3,31,37,13,2,0,0,18,0,0,61,11,3,3910,901
3/27/2020,220,0,2,5,3,0,147,0,9,27,0,12,17,3,33,0,0,0,1465,10,65,0,2,4,0,6,24,6,8,321,0,30,0,149,164,13,54,341,279,90,59,239,32,574,32,3,0,3,34,44,17,2,0,0,20,0,12,83,13,3,4679,769
3/28/2020,220,0,2,5,3,1,168,0,12,31,0,14,21,5,47,2,0,0,1465,11,68,0,2,7,0,8,32,9,12,403,0,41,0,183,164,14,76,413,308,93,67,274,47,591,34,3,0,3,34,50,23,3,0,0,24,0,0,98,16,3,5110,431
3/29/2020,270,0,2,5,3,1,168,0,12,43,1,18,25,8,51,2,0,0,1829,15,74,0,3,8,0,11,36,10,12,431,0,53,0,195,164,14,76,484,340,113,67,277,64,646,41,4,0,3,34,58,29,6,0,0,29,0,0,109,16,3,5863,753
3/30/2020,283,0,2,5,3,1,187,0,12,43,1,18,25,8,60,2,0,0,2474,18,93,0,4,9,0,13,36,14,17,464,0,53,0,291,224,14,111,515,374,123,71,309,68,848,44,4,0,4,34,58,31,6,0,0,35,0,0,126,16,4,7155,1292
3/31/2020,313,0,2,8,3,1,212,0,15,53,2,21,33,8,83,3,0,0,3019,21,99,0,4,10,0,13,40,14,21,502,0,57,0,371,224,17,125,603,397,136,80,309,88,890,45,6,0,3,43,73,33,9,0,0,43,2,0,149,24,6,8233,1078
4/1/2020,313,1,2,8,3,1,249,0,18,68,2,27,38,9,126,4,0,0,3518,23,107,0,4,10,0,13,42,15,26,606,0,78,1,371,224,21,183,733,434,151,80,388,99,956,49,7,0,3,49,78,44,10,0,0,45,2,0,160,25,7,9431,1198
4/2/2020,359,1,3,9,3,1,250,0,18,82,2,28,43,9,155,5,0,0,4045,25,108,0,4,12,0,18,48,18,26,656,0,90,1,493,314,23,254,849,450,173,89,453,111,1019,54,7,0,3,54,91,50,14,0,0,74,2,0,177,28,8,10809,1378
4/3/2020,443,1,3,10,3,1,307,1,19,94,2,37,52,10,194,5,0,0,4566,28,118,0,4,16,0,18,53,18,30,711,0,97,1,493,390,23,304,966,497,180,93,486,139,1019,57,11,0,3,61,95,58,14,0,0,81,2,0,189,33,8,12044,1235
4/4/2020,443,1,3,11,4,2,307,2,22,100,2,44,55,10,205,5,0,0,4605,28,131,0,4,16,0,19,57,20,31,786,0,97,2,638,390,23,353,1112,529,185,93,538,152,1148,59,12,0,3,73,105,65,16,1,0,81,2,0,203,37,9,12839,795
4/5/2020,566,1,0,11,4,2,386,2,22,103,2,44,57,11,225,5,0,0,5955,28,137,0,4,27,0,19,62,20,31,834,0,103,3,799,442,23,372,1209,568,191,95,555,168,1207,69,17,0,3,73,107,71,16,1,0,116,2,0,221,37,9,15035,2196
4/6/2020,588,1,3,11,5,2,417,2,22,108,2,44,65,11,246,5,1,0,6377,28,141,0,4,29,0,19,62,22,32,882,0,106,3,946,462,23,373,1326,583,206,95,579,174,1207,69,20,0,4,73,111,81,16,1,0,135,2,43,226,37,11,16041,1006
4/7/2020,634,1,3,12,5,2,442,2,22,124,2,49,68,11,261,5,1,0,6936,28,143,0,4,29,0,19,62,22,32,931,0,106,3,1016,525,23,530,1404,622,217,95,589,192,1285,76,21,0,4,88,111,90,16,1,0,157,2,42,243,50,11,17369,1328
4/8/2020,674,1,3,13,5,3,462,2,28,146,2,50,73,11,303,5,2,0,7559,28,148,0,4,34,0,19,64,25,34,1016,0,117,3,1179,580,33,547,1454,676,223,99,617,218,1380,76,23,0,4,99,120,95,19,1,0,157,1,167,263,56,13,18934,1565
4/9/2020,674,1,3,13,5,3,484,2,29,156,2,50,75,11,330,8,3,0,7955,28,149,0,4,40,0,20,69,25,34,1079,0,117,3,1280,580,33,641,1530,724,237,102,633,228,1380,76,24,0,4,112,136,103,20,1,0,168,1,4,274,67,15,19745,811
4/10/2020,766,1,7,13,8,3,511,2,30,173,3,50,79,12,363,8,4,0,8443,30,154,0,4,52,0,20,71,32,34,1138,0,123,3,1350,653,34,729,1628,797,253,104,638,243,1442,80,24,0,5,115,142,116,37,1,0,203,1,4,298,71,15,21120,1375
4/11/2020,806,2,7,14,8,3,530,2,32,191,3,50,79,12,369,9,4,0,8453,32,154,0,4,59,0,21,79,32,34,1221,0,123,4,1431,653,35,810,1693,857,257,110,652,260,1484,80,24,0,5,121,145,121,37,1,0,203,1,4,309,75,15,21720,600
4/12/2020,845,2,7,14,8,3,539,2,32,201,3,50,87,12,396,10,4,0,8894,32,153,0,4,65,0,21,82,34,34,1277,0,124,4,1619,707,35,810,1761,872,266,114,652,264,1566,88,24,0,5,121,145,131,37,1,0,227,1,8,314,88,15,22810,1090
4/13/2020,888,2,7,14,8,3,552,2,32,201,3,50,87,12,446,10,4,0,9433,33,164,0,4,65,0,23,87,34,34,1283,0,127,4,1619,739,35,887,1804,957,293,117,701,267,1666,91,24,0,5,121,147,146,37,1,0,264,1,0,317,93,15,23959,1149
4/14/2020,888,2,7,15,9,3,552,2,34,222,4,50,100,12,516,12,4,0,10047,33,170,0,4,74,0,23,87,38,34,1299,0,128,4,1961,816,39,977,1847,987,314,117,721,284,1666,91,25,0,5,135,152,163,23,1,0,296,1,0,350,101,15,25460,1501
4/15/2020,964,2,7,16,9,3,615,2,35,251,4,51,117,17,553,13,5,0,10517,33,171,0,4,76,0,23,100,38,34,1376,0,129,4,1961,853,39,977,1930,1013,341,120,747,313,1793,96,25,0,5,140,160,176,24,1,0,352,2,0,365,102,15,26719,1259
4/16/2020,1007,2,7,16,11,3,631,2,35,265,4,52,127,17,565,13,6,0,10854,33,184,0,4,79,0,23,108,39,34,1425,0,130,4,2105,879,41,996,2012,1019,365,125,767,334,1833,96,25,0,5,141,163,187,24,1,0,372,2,0,384,116,15,27687,968
4/17/2020,1063,2,7,16,11,3,648,2,36,295,4,52,143,17,578,18,6,0,11400,33,187,0,4,82,0,23,119,44,34,1795,0,130,4,2457,896,44,1032,2087,1058,371,127,797,354,1870,98,26,0,5,169,172,206,24,1,0,382,2,0,396,125,15,29470,1783
4/18/2020,1114,2,7,16,12,3,685,2,36,311,4,52,155,18,610,20,6,0,12021,33,187,0,5,86,0,23,119,47,36,1835,0,131,4,2457,914,44,1219,2158,1137,400,131,838,373,1870,101,26,0,5,169,180,221,25,1,0,397,2,0,416,126,15,30805,1335
4/19/2020,1164,2,7,16,12,3,693,2,36,315,4,52,155,18,623,28,6,0,12341,34,189,0,5,90,0,23,136,47,36,1860,0,132,4,2638,925,44,1286,2213,1157,415,132,838,385,1870,104,26,0,5,169,180,226,25,1,0,411,2,0,422,137,16,31660,855
4/20/2020,1193,1,7,16,12,3,707,2,36,315,4,52,160,18,643,30,6,0,13823,34,195,0,5,90,0,24,141,48,36,1930,0,132,4,2847,940,44,1406,2268,1216,428,132,920,394,1922,106,26,0,5,180,181,232,26,1,0,422,2,0,428,137,16,33946,2286
4/21/2020,1241,1,7,16,12,3,749,2,38,351,4,52,175,18,671,32,6,0,15153,36,199,0,5,92,0,24,148,48,38,2000,0,133,4,2847,954,44,1489,2325,1231,449,134,935,416,1922,108,26,0,5,180,182,236,26,1,0,422,2,0,443,142,16,35793,1847
4/22/2020,1242,2,8,16,12,3,763,2,39,371,4,52,195,19,683,32,6,0,16447,36,200,0,5,93,0,24,150,54,38,2125,0,133,4,2960,971,45,1489,2491,1233,460,134,958,429,1962,111,26,0,5,181,192,251,26,1,0,441,2,0,451,146,16,37739,1946
4/23/2020,1352,2,8,16,13,3,770,2,40,419,5,52,232,19,699,35,6,0,17537,39,209,0,5,100,0,24,154,57,36,2205,0,136,4,3218,987,47,1608,2643,1302,487,149,966,451,1987,114,28,0,5,191,194,258,44,1,0,453,2,0,465,151,16,39946,2207
4/24/2020,1403,2,8,16,13,3,786,2,42,443,5,53,251,19,735,47,6,0,18545,39,212,0,11,102,0,24,169,58,37,2293,0,139,4,3315,1019,47,1666,2826,1340,495,163,989,460,2018,115,30,0,5,199,217,264,44,1,0,472,2,0,476,157,16,41803,1857
4/25/2020,1439,2,8,16,13,3,805,2,42,443,5,53,251,19,755,47,6,0,19133,39,212,0,11,102,0,24,169,60,37,2350,0,139,4,3315,1019,47,1666,2943,1354,505,165,1019,469,2040,115,30,0,5,199,217,286,44,1,0,491,3,0,476,157,16,42771,968
4/26/2020,1470,2,8,16,13,3,817,3,42,458,5,53,251,19,809,52,6,0,19567,40,223,0,11,103,0,24,183,60,37,2395,0,141,4,3563,1037,47,1732,2943,1408,512,166,1019,469,2084,120,30,0,5,199,218,294,45,1,0,504,3,0,497,161,16,43888,1117
4/27/2020,1500,2,8,16,13,3,820,3,42,458,5,53,281,19,828,67,6,0,20423,41,224,0,11,108,0,24,183,64,37,2523,0,143,4,3643,1045,47,1772,3043,1424,528,169,1080,471,2105,124,30,0,5,199,220,312,45,1,0,532,3,0,503,161,16,45387,1499
4/28/2020,1533,2,8,16,13,3,842,3,44,498,5,53,284,19,847,71,6,0,20996,44,224,1,11,116,0,26,185,66,39,2689,0,145,4,3735,1053,48,1827,3141,1468,529,173,1099,473,2122,125,30,0,5,249,222,324,29,1,0,578,4,0,508,162,16,46714,1327
4/29/2020,1568,2,8,16,13,3,862,3,44,538,5,54,319,19,866,79,6,0,22485,46,226,1,12,118,0,26,191,67,41,2815,0,145,4,3942,1068,50,1928,3432,1490,540,181,1136,485,2134,127,31,0,5,254,228,339,30,1,0,626,4,0,517,163,17,49310,2596
4/30/2020,1603,2,8,16,13,3,891,3,44,538,5,54,319,19,893,96,6,0,23220,46,235,3,12,125,0,26,206,67,41,2940,0,147,4,4031,1077,50,2058,3432,1499,543,184,1177,485,2163,131,31,0,5,263,232,374,30,1,0,640,4,0,535,164,18,50712,1402
5/1/2020,1636,2,8,16,13,3,907,3,47,615,5,54,333,19,939,123,7,0,24262,46,237,13,12,134,0,26,213,68,41,3047,0,150,4,4079,1090,51,2113,3564,1523,557,188,1197,506,2179,132,31,0,5,266,244,380,31,1,0,680,4,0,544,169,19,52536,1824
5/2/2020,1706,2,8,16,13,3,934,3,47,615,5,54,358,19,969,146,7,0,24894,46,239,13,12,140,0,26,222,70,41,3102,0,159,4,4079,1107,51,2182,3711,1543,560,196,1233,506,2205,134,31,0,5,266,248,400,31,1,0,720,4,0,559,169,19,53833,1297
